47	0	12.3	0.368	1.3	3.5	0.3	0.8	0.4	0.7	1	0.2	0.8	0.7	0.3	0	0.6	1.1	3.3	16	31	4.8	-0.032	0
23	0	6.4	0.353	1	3	0.4	1.3	0.6	0.6	0.8	0.2	0.6	0.2	0.1	0.1	0.3	0.6	3.1	20	3	11.2	0.058	0
48	3	14.6	0.371	1.2	3.1	0.5	1.5	0.2	0.3	0.9	0.1	0.8	3	0.5	0.1	1.2	1	3	12	36	7.8	-0.012	0
41	0	10	0.375	1	2.7	0.3	1.2	0.5	0.7	0.9	0.2	0.7	0.6	0.4	0.1	0.5	1.1	2.9	13	28	7.9	0.021	0
79	1	13.4	0.327	1.1	3.3	0.2	0.8	0.6	0.7	3.3	0.7	2.6	0.7	0.5	0.3	0.6	2	2.9	45	34	7.1	0.028	1
47	11	9.7	0.515	1.1	2.2	0	0	0.5	0.9	2.8	1.1	1.7	0.1	0.3	0.8	0.4	1.4	2.8	24	23	14.7	0.125	0
35	0	7.7	0.384	0.9	2.5	0.1	0.5	0.6	0.8	0.8	0.4	0.4	1.2	0.2	0.1	0.8	1	2.6	28	7	9.3	0.017	0
78	41	14.4	0.438	0.9	2.2	0	0	0.6	1	4	1.8	2.2	0.3	0.3	0.9	0.8	2	2.4	44	34	9.3	0.066	0
38	1	7.4	0.394	1	2.6	0	0.1	0.3	0.4	1.6	0.3	1.3	0.3	0.1	0.2	0.4	0.6	2.3	30	8	7.8	-0.003	0
52	2	13.3	0.407	0.8	2.1	0.4	1.1	0.2	0.2	1.5	0.2	1.3	0.8	0.3	0.2	0.4	1.7	2.3	14	38	6.3	0.034	0
39	0	5.6	0.368	0.8	2.2	0.2	0.3	0.4	0.7	0.5	0.1	0.4	0.5	0.3	0	0.6	0.6	2.2	23	16	6.2	-0.077	0
48	0	8.2	0.381	0.9	2.4	0.1	0.5	0.2	0.3	0.9	0.1	0.9	1.3	0.2	0.1	0.7	1	2.1	24	24	9.6	-0.031	0
8	0	3.3	0.429	0.8	1.8	0.3	0.4	0.3	0.3	0.4	0.1	0.3	0.1	0.1	0	0.3	0.4	2	4	4	14.8	0.033	0
19	0	4.9	0.435	0.5	1.2	0.1	0.1	0.5	0.8	1.2	0.5	0.7	0.2	0.2	0.1	0.6	0.6	1.6	11	8	8.5	-0.017	0
32	3	6.3	0.375	0.6	1.5	0	0	0.2	0.3	1.1	0.3	0.8	0.2	0	0.3	0.3	1.2	1.3	19	13	3.4	-0.024	0
7	0	3.7	0.333	0.6	1.7	0	0.1	0.1	0.3	0.3	0.1	0.1	0.4	0.1	0	0.1	0.4	1.3	6	1	5.9	-0.051	0
6	0	5.5	0.5	0.5	1	0	0	0.2	0.7	0.5	0	0.5	0	0.3	0.3	0.2	1.2	1.2	3	3	4.9	0.021	0
14	0	3.9	0.238	0.4	1.5	0	0	0.2	0.3	1.6	0.9	0.7	0.1	0	0.2	0.2	0.4	0.9	9	5	8.8	-0.015	0
10	0	5.4	0.143	0.2	1.4	0	0.3	0.5	0.8	0.7	0.1	0.6	0.1	0.3	0	0.2	0.3	0.9	7	3	0.6	-0.127	0
17	0	3	0.25	0.4	1.6	0.1	0.3	0	0	0.2	0	0.2	0.1	0.1	0	0.2	0.2	0.9	11	6	-4.5	-0.272	0
13	0	4.5	0.429	0.2	0.5	0	0	0.2	0.3	0.7	0.2	0.5	0.2	0.1	0.2	0.5	0.8	0.6	10	3	1.2	-0.059	0
